TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,DF,CONTCODE,YEAR,VALUE,SHIPWT,FREIGHT_CHARGES
1,CA,2402,5,DF,,2010,1,0,2021,3155874,0,0
1,CA,2402,5,DF,,2010,1,1,2021,60280,0,0
1,CA,2402,5,DF,,2010,2,0,2021,194061,0,0
1,CA,2402,5,DG,,2010,1,0,2021,468854,0,0
1,CA,2402,5,DG,,2010,1,1,2021,561835,0,0
1,CA,2402,5,DG,,2010,2,0,2021,30224,0,0
1,CA,2402,5,GT,,2010,1,0,2021,131022,0,0
1,CA,2402,5,GT,,2010,1,1,2021,272034,0,0
1,CA,2402,5,GT,,2010,2,0,2021,35968,0,0
1,CA,2402,5,JA,,2010,1,0,2021,19454829,0,0
1,CA,2402,5,JA,,2010,1,1,2021,1949395,0,0
1,CA,2402,5,JA,,2010,2,0,2021,927938,0,0
1,CA,2402,5,MX,,2010,1,0,2021,19156867,0,0
1,CA,2402,5,MX,,2010,1,1,2021,571923379,0,0
1,CA,2402,5,MX,,2010,2,0,2021,72927301,0,0
1,CA,2402,5,MX,,2010,2,1,2021,1001295,0,0
1,CA,2402,5,NA,,2010,1,0,2021,14111,0,0
1,CA,2402,5,NL,,2010,1,0,2021,4767292,0,0
1,CA,2402,5,NL,,2010,1,1,2021,10070,0,0
1,CA,2402,5,NL,,2010,2,0,2021,180137,0,0
1,CA,2402,5,OT,,2010,1,0,2021,237825,0,0
1,CA,2402,5,OT,,2010,2,0,2021,183823,0,0
1,CA,2402,5,PU,,2010,1,0,2021,356387,0,0
1,CA,2402,5,PU,,2010,1,1,2021,11570452,0,0
1,CA,2402,5,PU,,2010,2,0,2021,3537113,0,0
1,CA,2402,5,QT,,2010,1,0,2021,1522935,0,0
1,CA,2402,5,QT,,2010,1,1,2021,10401,0,0
1,CA,2402,5,QT,,2010,2,0,2021,177641,0,0
1,CA,2402,5,SI,,2010,1,0,2021,354717,0,0
1,CA,2402,5,SI,,2010,2,0,2021,2120608,0,0
1,CA,2402,5,SO,,2010,1,0,2021,596307,0,0
1,CA,2402,5,SO,,2010,2,0,2021,25978,0,0
1,CA,2402,5,TL,,2010,1,0,2021,179789,0,0
1,CA,2402,5,TL,,2010,2,0,2021,219005,0,0
1,CA,2402,6,AG,,2010,1,0,2021,151788,0,0
1,CA,2402,6,BC,,2010,1,0,2021,884978,0,0
1,CA,2402,6,CH,,2010,1,0,2021,263993,0,0
1,CA,2402,6,CH,,2010,1,1,2021,238149,0,0
1,CA,2402,6,DF,,2010,1,1,2021,263228,0,0
1,CA,2402,6,DG,,2010,1,0,2021,3394200,0,0
1,CA,2402,6,DG,,2010,1,1,2021,1221687,0,0
1,CA,2402,6,GT,,2010,1,0,2021,1970716,0,0
1,CA,2402,6,GT,,2010,1,1,2021,884771,0,0
1,CA,2402,6,HG,,2010,1,0,2021,32769,0,0
1,CA,2402,6,JA,,2010,1,0,2021,6300398,0,0
1,CA,2402,6,JA,,2010,1,1,2021,658088,0,0
1,CA,2402,6,MI,,2010,1,0,2021,538552,0,0
1,CA,2402,6,MX,,2010,1,0,2021,7473189,0,0
1,CA,2402,6,MX,,2010,1,1,2021,15071181,0,0
1,CA,2402,6,NL,,2010,1,0,2021,42663643,0,0
1,CA,2402,6,NL,,2010,1,1,2021,2292420,0,0
1,CA,2402,6,SO,,2010,1,0,2021,781902,0,0
1,CA,2402,6,VE,,2010,1,0,2021,1429274,0,0
1,CA,2402,6,VE,,2010,1,1,2021,165934,0,0
1,CA,2402,8,CH,,2010,1,X,2021,155363,0,0
1,CA,2402,8,CH,,2010,2,X,2021,472783,0,0
1,CA,2402,8,CO,,2010,2,X,2021,16192,0,0
1,CA,2402,8,TM,,2010,1,X,2021,6623,0,0
1,CA,2403,5,BC,,2010,1,1,2021,72236,0,0
1,CA,2403,5,CH,,2010,1,0,2021,2275283,0,0
1,CA,2403,5,CH,,2010,1,1,2021,3471,0,0
1,CA,2403,5,CH,,2010,2,0,2021,32034,0,0
1,CA,2403,5,CL,,2010,1,0,2021,9200,0,0
1,CA,2403,5,DF,,2010,1,0,2021,20972,0,0
1,CA,2403,5,DG,,2010,1,0,2021,153200,0,0
1,CA,2403,5,JA,,2010,1,0,2021,180427,0,0
1,CA,2403,5,MX,,2010,1,0,2021,47674,0,0
1,CA,2403,5,MX,,2010,1,1,2021,44167648,0,0
1,CA,2403,5,MX,,2010,2,1,2021,74485,0,0
1,CA,2403,5,NL,,2010,1,0,2021,259016,0,0
1,CA,2403,5,NL,,2010,2,0,2021,13255,0,0
1,CA,2403,5,OA,,2010,1,0,2021,61500,0,0
1,CA,2403,5,OT,,2010,1,0,2021,10000,0,0
1,CA,2403,5,PU,,2010,1,0,2021,22600,0,0
1,CA,2403,5,ZA,,2010,1,0,2021,103363,0,0
1,CA,2403,8,CH,,2010,1,X,2021,6036,0,0
1,CA,2403,8,OT,,2010,1,X,2021,2938,0,0
1,CA,2404,5,CH,,2010,1,0,2021,18925,0,0
1,CA,2404,5,JA,,2010,1,0,2021,73853,0,0
1,CA,2404,8,BC,,2010,1,X,2021,74797,0,0
1,CA,2404,8,CH,,2010,1,X,2021,2915611,0,0
1,CA,2404,8,CH,,2010,2,X,2021,867782,0,0
1,CA,2404,8,CL,,2010,1,X,2021,44938,0,0
1,CA,2404,8,CO,,2010,1,X,2021,4010,0,0
1,CA,2404,8,CO,,2010,2,X,2021,135406,0,0
1,CA,2404,8,DF,,2010,2,X,2021,2748,0,0
1,CA,2404,8,DG,,2010,2,X,2021,12000,0,0
1,CA,2404,8,JA,,2010,1,X,2021,196603,0,0
1,CA,2404,8,JA,,2010,2,X,2021,246007,0,0
1,CA,2404,8,MI,,2010,1,X,2021,14598,0,0
1,CA,2404,8,MO,,2010,2,X,2021,7000,0,0
1,CA,2404,8,MX,,2010,1,X,2021,13396,0,0
1,CA,2404,8,MX,,2010,2,X,2021,3500,0,0
1,CA,2404,8,OT,,2010,1,X,2021,2538,0,0
1,CA,2404,8,PU,,2010,1,X,2021,9735,0,0
1,CA,2404,8,SI,,2010,1,X,2021,5000,0,0
1,CA,2404,8,SI,,2010,2,X,2021,6950,0,0
1,CA,2404,8,SO,,2010,1,X,2021,35000,0,0
1,CA,2404,8,TM,,2010,1,X,2021,2533,0,0
1,CA,2404,8,ZA,,2010,1,X,2021,3308,0,0
1,CA,2406,5,BC,,2010,2,0,2021,69704,0,0
1,CA,2406,5,DF,,2010,1,0,2021,132253,0,0
1,CA,2406,5,GT,,2010,1,0,2021,48997,0,0
1,CA,2406,5,JA,,2010,1,0,2021,1167119,0,0
1,CA,2406,5,JA,,2010,2,0,2021,82492,0,0
1,CA,2406,5,MX,,2010,1,0,2021,2181042,0,0
1,CA,2406,5,MX,,2010,1,1,2021,31690328,0,0
1,CA,2406,5,MX,,2010,2,0,2021,22048,0,0
1,CA,2406,5,NA,,2010,1,0,2021,2675,0,0
1,CA,2406,5,NL,,2010,1,0,2021,4500,0,0
1,CA,2406,5,PU,,2010,1,0,2021,26242,0,0
1,CA,2408,5,CH,,2010,1,0,2021,18428967,0,0
1,CA,2408,5,CH,,2010,2,0,2021,40561930,0,0
1,CA,2408,5,JA,,2010,1,0,2021,112770,0,0
1,CA,2408,5,MX,,2010,1,0,2021,12033,0,0
1,CA,2408,5,MX,,2010,2,0,2021,78625280,0,0
1,CA,2408,5,OA,,2010,1,0,2021,2800,0,0
1,CA,2408,5,OT,,2010,1,0,2021,736518,0,0
1,CA,2408,5,OT,,2010,2,0,2021,597133,0,0
1,CA,2408,5,ZA,,2010,1,0,2021,112550,0,0
1,CA,2408,8,CH,,2010,1,X,2021,30073,0,0
1,CA,24XX,3,,XA,1220,1,X,2021,9399,41,147
1,CA,24XX,3,,XA,1220,2,X,2021,3121,6,99
1,CA,24XX,3,,XO,1220,2,X,2021,246983,489,10780
1,CA,24XX,3,,XQ,1220,2,X,2021,101398,43,984
1,CA,2501,1,XX,,2010,1,0,2021,40220,3962,0
1,CA,2501,3,XX,,2010,1,0,2021,2108508,17789,0
1,CA,2501,3,XX,,2010,2,0,2021,3490722,8634,0
1,CA,2501,3,XX,,2010,2,1,2021,62226,112,0
1,CA,2502,5,MX,,2010,1,0,2021,36696,0,0
1,CA,2502,8,BC,,2010,1,X,2021,3390,0,0
1,CA,2503,3,XX,,2010,2,0,2021,16733,35,0
1,CA,2503,5,BC,,2010,1,0,2021,144808952,0,0
1,CA,2503,5,BC,,2010,1,1,2021,110866,0,0
1,CA,2503,5,BC,,2010,2,0,2021,3773954,0,0
1,CA,2503,5,BC,,2010,2,1,2021,383754,0,0
1,CA,2503,5,BS,,2010,1,0,2021,362819,0,0
1,CA,2503,5,CH,,2010,1,0,2021,121384,0,0
1,CA,2503,5,CH,,2010,2,0,2021,3776,0,0
1,CA,2503,5,CM,,2010,2,0,2021,14988,0,0
1,CA,2503,5,DF,,2010,1,0,2021,27481593,0,0
1,CA,2503,5,DF,,2010,1,1,2021,6368943,0,0
1,CA,2503,5,DF,,2010,2,0,2021,586026,0,0
1,CA,2503,5,DG,,2010,1,0,2021,69540,0,0
1,CA,2503,5,DG,,2010,1,1,2021,649504,0,0
1,CA,2503,5,GT,,2010,1,0,2021,554714,0,0
1,CA,2503,5,GT,,2010,2,0,2021,84067,0,0
1,CA,2503,5,JA,,2010,1,0,2021,10818848,0,0
1,CA,2503,5,JA,,2010,1,1,2021,369809,0,0
1,CA,2503,5,JA,,2010,2,0,2021,6799,0,0
1,CA,2503,5,MI,,2010,1,0,2021,200000,0,0
1,CA,2503,5,MO,,2010,1,0,2021,8492,0,0
1,CA,2503,5,MX,,2010,1,0,2021,2536480,0,0
1,CA,2503,5,MX,,2010,1,1,2021,52387,0,0
1,CA,2503,5,MX,,2010,2,0,2021,53493,0,0
1,CA,2503,5,NL,,2010,1,0,2021,4458624,0,0
1,CA,2503,5,NL,,2010,2,0,2021,534989,0,0
1,CA,2503,5,PU,,2010,1,0,2021,1415811,0,0
1,CA,2503,5,QT,,2010,1,0,2021,190050,0,0
1,CA,2503,5,SI,,2010,1,0,2021,1274679,0,0
1,CA,2503,5,SI,,2010,2,0,2021,25503,0,0
1,CA,2503,5,SO,,2010,1,0,2021,605714,0,0
1,CA,2503,5,SO,,2010,2,0,2021,177538,0,0
1,CA,2503,6,BC,,2010,1,0,2021,3957888,0,0
1,CA,2503,6,BC,,2010,1,1,2021,199215,0,0
1,CA,2503,6,DF,,2010,1,0,2021,103312,0,0
1,CA,2503,6,GT,,2010,1,0,2021,25533,0,0
1,CA,2503,6,JA,,2010,1,0,2021,13945135,0,0
1,CA,2503,6,MX,,2010,1,1,2021,317908,0,0
1,CA,2503,6,PU,,2010,1,0,2021,934117,0,0
1,CA,2503,6,QR,,2010,1,1,2021,264928,0,0
1,CA,2503,6,QT,,2010,1,0,2021,592431,0,0
1,CA,2503,8,BC,,2010,1,X,2021,24858,0,0
1,CA,2503,8,BC,,2010,2,X,2021,12268,0,0
1,CA,2504,6,BC,,2010,1,0,2021,4076358,0,0
1,CA,2504,6,BC,,2010,1,1,2021,4671020,0,0
1,CA,2504,6,BC,,2010,2,0,2021,58078333,0,0
1,CA,2504,6,BC,,2010,2,1,2021,69817,0,0
1,CA,2504,6,BS,,2010,1,0,2021,4436,0,0
1,CA,2504,6,BS,,2010,1,1,2021,15200,0,0
1,CA,2504,6,CS,,2010,1,0,2021,5377365,0,0
1,CA,2504,6,CS,,2010,2,0,2021,1589157,0,0
1,CA,2504,6,DF,,2010,2,1,2021,10730,0,0
1,CA,2504,6,JA,,2010,1,1,2021,20091,0,0
1,CA,2504,6,NL,,2010,1,0,2021,18379521,0,0
1,CA,2504,6,OT,,2010,1,1,2021,63570,0,0
1,CA,2504,6,PU,,2010,1,1,2021,3057511,0,0
1,CA,2504,6,SO,,2010,1,0,2021,78094,0,0
1,CA,2505,5,AG,,2010,1,0,2021,1080317,0,0
1,CA,2505,5,BC,,2010,1,0,2021,238540056,0,0
1,CA,2505,5,BC,,2010,1,1,2021,12435768,0,0
1,CA,2505,5,BC,,2010,2,0,2021,99447679,0,0
1,CA,2505,5,BC,,2010,2,1,2021,1113120,0,0
1,CA,2505,5,BS,,2010,1,1,2021,169161,0,0
1,CA,2505,5,BS,,2010,2,1,2021,544335,0,0
1,CA,2505,5,CH,,2010,1,0,2021,7241136,0,0
1,CA,2505,5,CM,,2010,1,0,2021,5786126,0,0
1,CA,2505,5,CM,,2010,2,0,2021,4310509,0,0
1,CA,2505,5,CO,,2010,2,0,2021,5626,0,0
1,CA,2505,5,DF,,2010,1,0,2021,1169296,0,0
1,CA,2505,5,DF,,2010,2,0,2021,4116,0,0
1,CA,2505,5,DF,,2010,2,1,2021,41959,0,0
1,CA,2505,5,DG,,2010,1,0,2021,314896,0,0
1,CA,2505,5,GT,,2010,1,0,2021,1990104,0,0
1,CA,2505,5,GT,,2010,1,1,2021,3940,0,0
1,CA,2505,5,GT,,2010,2,1,2021,35285,0,0
1,CA,2505,5,HG,,2010,1,0,2021,243417,0,0
1,CA,2505,5,JA,,2010,1,0,2021,5455879,0,0
1,CA,2505,5,JA,,2010,1,1,2021,185220,0,0
1,CA,2505,5,JA,,2010,2,0,2021,541483,0,0
1,CA,2505,5,JA,,2010,2,1,2021,241392,0,0
1,CA,2505,5,MI,,2010,2,0,2021,11380,0,0
1,CA,2505,5,MI,,2010,2,1,2021,5245,0,0
1,CA,2505,5,MX,,2010,1,0,2021,6969573,0,0
1,CA,2505,5,MX,,2010,1,1,2021,39172,0,0
1,CA,2505,5,MX,,2010,2,0,2021,1668340,0,0
1,CA,2505,5,MX,,2010,2,1,2021,130178,0,0
1,CA,2505,5,NA,,2010,1,1,2021,2900,0,0
1,CA,2505,5,NL,,2010,1,0,2021,3810575,0,0
1,CA,2505,5,NL,,2010,2,0,2021,246099,0,0
1,CA,2505,5,OT,,2010,1,0,2021,264839,0,0
1,CA,2505,5,OT,,2010,2,0,2021,185202,0,0
1,CA,2505,5,PU,,2010,1,1,2021,27500,0,0
1,CA,2505,5,QT,,2010,1,0,2021,2906601,0,0
1,CA,2505,5,SI,,2010,1,0,2021,50517,0,0
1,CA,2505,5,SI,,2010,1,1,2021,6100,0,0
1,CA,2505,5,SI,,2010,2,1,2021,18428,0,0
1,CA,2505,5,SO,,2010,1,0,2021,72738,0,0
1,CA,2505,5,SO,,2010,2,1,2021,152562,0,0
1,CA,2505,5,VE,,2010,1,0,2021,86864,0,0
1,CA,2505,5,YU,,2010,2,0,2021,32355,0,0
1,CA,2505,6,BC,,2010,1,0,2021,3680,0,0
1,CA,2505,8,BC,,2010,1,X,2021,1170005,0,0
1,CA,2505,8,BC,,2010,2,X,2021,184590,0,0
1,CA,2505,8,SI,,2010,1,X,2021,54210,0,0
1,CA,2506,3,XX,,2010,1,0,2021,1936253,11890,0
1,CA,2506,3,XX,,2010,2,0,2021,48988121,84755,0
1,CA,2506,5,AG,,2010,1,0,2021,1360650,0,0
1,CA,2506,5,AG,,2010,2,0,2021,1099974,0,0
1,CA,2506,5,BC,,2010,1,0,2021,9681788004,0,0
1,CA,2506,5,BC,,2010,1,1,2021,43519621,0,0
1,CA,2506,5,BC,,2010,2,0,2021,3562999651,0,0
1,CA,2506,5,BC,,2010,2,1,2021,16830091,0,0
1,CA,2506,5,BS,,2010,1,0,2021,61872132,0,0
1,CA,2506,5,BS,,2010,1,1,2021,527373,0,0
1,CA,2506,5,BS,,2010,2,0,2021,10971290,0,0
1,CA,2506,5,BS,,2010,2,1,2021,301616,0,0
1,CA,2506,5,CH,,2010,1,0,2021,27974693,0,0
1,CA,2506,5,CH,,2010,1,1,2021,7256,0,0
1,CA,2506,5,CH,,2010,2,0,2021,42058513,0,0
1,CA,2506,5,CL,,2010,1,0,2021,1182512,0,0
1,CA,2506,5,CL,,2010,2,0,2021,124042,0,0
1,CA,2506,5,CM,,2010,1,0,2021,3040638,0,0
1,CA,2506,5,CM,,2010,2,0,2021,2684284,0,0
1,CA,2506,5,CO,,2010,1,0,2021,424840,0,0
1,CA,2506,5,CO,,2010,2,0,2021,34168,0,0
1,CA,2506,5,CS,,2010,1,0,2021,18958833,0,0
1,CA,2506,5,DF,,2010,1,0,2021,395242928,0,0
1,CA,2506,5,DF,,2010,1,1,2021,9648298,0,0
1,CA,2506,5,DF,,2010,2,0,2021,217660087,0,0
1,CA,2506,5,DF,,2010,2,1,2021,50538,0,0
1,CA,2506,5,DG,,2010,1,0,2021,2590170,0,0
1,CA,2506,5,DG,,2010,2,0,2021,88946,0,0
1,CA,2506,5,GR,,2010,1,0,2021,219971,0,0
1,CA,2506,5,GR,,2010,2,0,2021,6288,0,0
1,CA,2506,5,GT,,2010,1,0,2021,39544294,0,0
1,CA,2506,5,GT,,2010,1,1,2021,50760,0,0
1,CA,2506,5,GT,,2010,2,0,2021,2231199,0,0
1,CA,2506,5,HG,,2010,1,0,2021,235475,0,0
1,CA,2506,5,HG,,2010,2,0,2021,274880,0,0
1,CA,2506,5,JA,,2010,1,0,2021,145464256,0,0
1,CA,2506,5,JA,,2010,1,1,2021,318600,0,0
1,CA,2506,5,JA,,2010,2,0,2021,18611803,0,0
1,CA,2506,5,JA,,2010,2,1,2021,140497,0,0
1,CA,2506,5,MI,,2010,1,0,2021,9071114,0,0
1,CA,2506,5,MI,,2010,2,0,2021,183314,0,0
1,CA,2506,5,MO,,2010,1,0,2021,868828,0,0
1,CA,2506,5,MO,,2010,1,1,2021,27650,0,0
1,CA,2506,5,MO,,2010,2,0,2021,370229,0,0
1,CA,2506,5,MX,,2010,1,0,2021,300429515,0,0
1,CA,2506,5,MX,,2010,1,1,2021,461363,0,0
1,CA,2506,5,MX,,2010,2,0,2021,71426906,0,0
1,CA,2506,5,MX,,2010,2,1,2021,174535,0,0
1,CA,2506,5,NA,,2010,1,0,2021,1674697,0,0
1,CA,2506,5,NA,,2010,2,0,2021,123042,0,0
1,CA,2506,5,NL,,2010,1,0,2021,89506271,0,0
1,CA,2506,5,NL,,2010,1,1,2021,401503,0,0
1,CA,2506,5,NL,,2010,2,0,2021,6651458,0,0
1,CA,2506,5,OA,,2010,1,0,2021,134549,0,0
1,CA,2506,5,OA,,2010,2,0,2021,20244,0,0
1,CA,2506,5,OT,,2010,1,0,2021,20439284,0,0
1,CA,2506,5,OT,,2010,1,1,2021,398606,0,0
1,CA,2506,5,OT,,2010,2,0,2021,2754813,0,0
1,CA,2506,5,OT,,2010,2,1,2021,713841,0,0
1,CA,2506,5,PU,,2010,1,0,2021,7123584,0,0
1,CA,2506,5,PU,,2010,1,1,2021,176126,0,0
1,CA,2506,5,PU,,2010,2,0,2021,5896531,0,0
1,CA,2506,5,QR,,2010,1,0,2021,1695834,0,0
1,CA,2506,5,QR,,2010,1,1,2021,137924,0,0
1,CA,2506,5,QR,,2010,2,0,2021,1617721,0,0
1,CA,2506,5,QT,,2010,1,0,2021,7476002,0,0
1,CA,2506,5,QT,,2010,2,0,2021,2239004,0,0
1,CA,2506,5,SI,,2010,1,0,2021,44439979,0,0
1,CA,2506,5,SI,,2010,2,0,2021,3377691,0,0
1,CA,2506,5,SL,,2010,1,0,2021,116674,0,0
1,CA,2506,5,SL,,2010,2,0,2021,10500,0,0
1,CA,2506,5,SO,,2010,1,0,2021,23807363,0,0
1,CA,2506,5,SO,,2010,1,1,2021,137504,0,0
1,CA,2506,5,SO,,2010,2,0,2021,13452826,0,0
1,CA,2506,5,SO,,2010,2,1,2021,2561,0,0
1,CA,2506,5,TB,,2010,1,0,2021,22595,0,0
1,CA,2506,5,TL,,2010,1,0,2021,321008,0,0
1,CA,2506,5,TL,,2010,2,0,2021,30168,0,0
1,CA,2506,5,TM,,2010,1,0,2021,4091255,0,0
1,CA,2506,5,TM,,2010,2,0,2021,156822,0,0
1,CA,2506,5,VE,,2010,1,0,2021,959715,0,0
1,CA,2506,5,VE,,2010,2,0,2021,169089,0,0
1,CA,2506,5,YU,,2010,1,0,2021,661118,0,0
1,CA,2506,5,YU,,2010,2,0,2021,18220,0,0
1,CA,2506,5,ZA,,2010,1,0,2021,64854,0,0
1,CA,2506,7,MX,,2010,1,X,2021,150836697,0,0
1,CA,2506,8,AG,,2010,1,X,2021,18566,0,0
1,CA,2506,8,BC,,2010,1,X,2021,89191292,0,0
1,CA,2506,8,BC,,2010,2,X,2021,15414320,0,0
1,CA,2506,8,BS,,2010,1,X,2021,69814,0,0
1,CA,2506,8,BS,,2010,2,X,2021,3201,0,0
1,CA,2506,8,CH,,2010,1,X,2021,22090,0,0
1,CA,2506,8,CL,,2010,1,X,2021,78361,0,0
1,CA,2506,8,CL,,2010,2,X,2021,24398,0,0
1,CA,2506,8,DF,,2010,1,X,2021,4390,0,0
1,CA,2506,8,GR,,2010,1,X,2021,9509,0,0
1,CA,2506,8,GT,,2010,2,X,2021,4048,0,0
1,CA,2506,8,HG,,2010,1,X,2021,5130,0,0
1,CA,2506,8,JA,,2010,1,X,2021,349128,0,0
1,CA,2506,8,MI,,2010,1,X,2021,71837,0,0
1,CA,2506,8,MO,,2010,1,X,2021,3365,0,0
1,CA,2506,8,MX,,2010,1,X,2021,889557,0,0
1,CA,2506,8,MX,,2010,2,X,2021,194152,0,0
1,CA,2506,8,NA,,2010,1,X,2021,203186,0,0
1,CA,2506,8,NL,,2010,1,X,2021,138719,0,0
1,CA,2506,8,NL,,2010,2,X,2021,33339,0,0
1,CA,2506,8,OA,,2010,1,X,2021,5799,0,0
1,CA,2506,8,OT,,2010,1,X,2021,86988,0,0
1,CA,2506,8,OT,,2010,2,X,2021,11249,0,0
1,CA,2506,8,PU,,2010,1,X,2021,27250,0,0
1,CA,2506,8,QT,,2010,1,X,2021,20000,0,0
1,CA,2506,8,SI,,2010,1,X,2021,66871,0,0
1,CA,2506,8,SO,,2010,1,X,2021,248714,0,0
1,CA,2506,8,VE,,2010,1,X,2021,5217,0,0
1,CA,2506,8,ZA,,2010,1,X,2021,19857,0,0
1,CA,2507,5,AG,,2010,1,0,2021,813521,0,0
1,CA,2507,5,BC,,2010,1,0,2021,2556573377,0,0
1,CA,2507,5,BC,,2010,1,1,2021,3673703,0,0
1,CA,2507,5,BC,,2010,2,0,2021,597840311,0,0
1,CA,2507,5,BC,,2010,2,1,2021,55091,0,0
1,CA,2507,5,BS,,2010,1,0,2021,1756246,0,0
1,CA,2507,5,BS,,2010,2,0,2021,493095,0,0
1,CA,2507,5,CH,,2010,1,0,2021,14260397,0,0
1,CA,2507,5,CH,,2010,2,0,2021,1409782,0,0
1,CA,2507,5,CL,,2010,1,0,2021,36000,0,0
1,CA,2507,5,CL,,2010,2,0,2021,91000,0,0
1,CA,2507,5,CO,,2010,1,0,2021,3966870,0,0
1,CA,2507,5,CO,,2010,2,0,2021,3636,0,0
1,CA,2507,5,DF,,2010,1,0,2021,10358832,0,0
1,CA,2507,5,DF,,2010,1,1,2021,3666732,0,0
1,CA,2507,5,DF,,2010,2,0,2021,59642,0,0
1,CA,2507,5,DG,,2010,1,0,2021,66330,0,0
1,CA,2507,5,GT,,2010,1,0,2021,9497959,0,0
1,CA,2507,5,GT,,2010,1,1,2021,16066,0,0
1,CA,2507,5,GT,,2010,2,0,2021,3070294,0,0
1,CA,2507,5,HG,,2010,1,0,2021,815205,0,0
1,CA,2507,5,HG,,2010,2,0,2021,33036,0,0
1,CA,2507,5,JA,,2010,1,0,2021,62149942,0,0
1,CA,2507,5,JA,,2010,2,0,2021,209715,0,0
1,CA,2507,5,MI,,2010,1,0,2021,1412162,0,0
1,CA,2507,5,MI,,2010,2,0,2021,221057,0,0
1,CA,2507,5,MX,,2010,1,0,2021,74215271,0,0
1,CA,2507,5,MX,,2010,1,1,2021,824959,0,0
1,CA,2507,5,MX,,2010,2,0,2021,13042439,0,0
1,CA,2507,5,NA,,2010,1,0,2021,5750,0,0
1,CA,2507,5,NL,,2010,1,0,2021,56413042,0,0
1,CA,2507,5,NL,,2010,2,0,2021,5507575,0,0
1,CA,2507,5,OA,,2010,1,0,2021,151300,0,0
1,CA,2507,5,OT,,2010,1,0,2021,74056913,0,0
1,CA,2507,5,OT,,2010,2,0,2021,429859,0,0
1,CA,2507,5,PU,,2010,1,0,2021,372290,0,0
1,CA,2507,5,PU,,2010,2,0,2021,17500,0,0
1,CA,2507,5,QR,,2010,1,0,2021,3540864,0,0
1,CA,2507,5,QR,,2010,2,0,2021,71756,0,0
1,CA,2507,5,QT,,2010,1,0,2021,12959117,0,0
1,CA,2507,5,QT,,2010,2,0,2021,37410,0,0
1,CA,2507,5,SI,,2010,1,0,2021,5345602,0,0
1,CA,2507,5,SI,,2010,2,0,2021,74072124,0,0
1,CA,2507,5,SL,,2010,1,0,2021,41971,0,0
1,CA,2507,5,SO,,2010,1,0,2021,56833296,0,0
1,CA,2507,5,SO,,2010,1,1,2021,168433,0,0
1,CA,2507,5,SO,,2010,2,0,2021,12577240,0,0
1,CA,2507,5,TB,,2010,1,0,2021,63376,0,0
1,CA,2507,5,TB,,2010,2,0,2021,93880,0,0
1,CA,2507,5,TL,,2010,1,0,2021,10250,0,0
1,CA,2507,5,TM,,2010,1,0,2021,3034069,0,0
1,CA,2507,5,VE,,2010,1,0,2021,3693,0,0
1,CA,2507,5,YU,,2010,1,0,2021,1522209,0,0
1,CA,2507,5,YU,,2010,2,0,2021,391414,0,0
1,CA,2507,6,BC,,2010,1,0,2021,19127897,0,0
1,CA,2507,6,BC,,2010,1,1,2021,725413,0,0
1,CA,2507,6,BC,,2010,2,0,2021,140099,0,0
1,CA,2507,6,BC,,2010,2,1,2021,20096,0,0
1,CA,2507,6,BS,,2010,1,0,2021,355886,0,0
1,CA,2507,6,CH,,2010,1,0,2021,35977490,0,0
1,CA,2507,6,CH,,2010,2,0,2021,27877241,0,0
1,CA,2507,6,DF,,2010,1,0,2021,45342,0,0
1,CA,2507,6,JA,,2010,1,0,2021,241591,0,0
1,CA,2507,6,NL,,2010,1,0,2021,1868737,0,0
1,CA,2507,6,NL,,2010,1,1,2021,64835,0,0
1,CA,2507,6,SI,,2010,1,0,2021,74039,0,0
1,CA,2507,6,SO,,2010,1,0,2021,611190,0,0
1,CA,2507,8,BC,,2010,1,X,2021,33782234,0,0
1,CA,2507,8,BC,,2010,2,X,2021,47589,0,0
1,CA,2507,8,CH,,2010,1,X,2021,3908,0,0
1,CA,2507,8,MX,,2010,1,X,2021,257515,0,0
1,CA,2507,8,SI,,2010,1,X,2021,345594,0,0
1,CA,2507,8,SO,,2010,1,X,2021,3459375,0,0
1,CA,2507,8,ZA,,2010,1,X,2021,34000,0,0
1,CA,25XX,1,,XC,1220,1,X,2021,410867,91448,5631
1,CA,25XX,3,,XA,1220,1,X,2021,115655,178,1494
1,CA,25XX,3,,XA,1220,2,X,2021,198772,2414,5779
1,CA,25XX,3,,XC,1220,1,X,2021,239419,291,1009
1,CA,25XX,3,,XC,1220,2,X,2021,386797,29255,4094
1,CA,25XX,3,,XO,1220,1,X,2021,1962926,23159,7222
1,CA,25XX,3,,XO,1220,2,X,2021,2907937,66230,24123
1,CA,25XX,3,,XQ,1220,2,X,2021,12069,1,150
1,CA,2601,5,AG,,2010,1,0,2021,9936,0,0
1,CA,2601,5,GT,,2010,1,0,2021,363881,0,0
1,CA,2601,5,GT,,2010,2,0,2021,120400,0,0
1,CA,2601,5,JA,,2010,1,0,2021,1350580,0,0
1,CA,2601,5,MX,,2010,1,0,2021,566290,0,0
1,CA,2601,5,NA,,2010,1,0,2021,10607,0,0
1,CA,2601,5,PU,,2010,1,0,2021,10025,0,0
1,CA,2601,5,SO,,2010,1,0,2021,2265981,0,0
1,CA,2601,5,SO,,2010,2,0,2021,10120962,0,0
1,CA,2602,5,SO,,2010,1,0,2021,29621,0,0
