TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,DF,CONTCODE,YEAR,VALUE,SHIPWT,FREIGHT_CHARGES
1,14XX,10,1,2010,1,0,2021,16096006,57996820,0
1,14XX,24,1,2010,1,1,2021,34167572,6119794,0
1,14XX,25,1,2010,1,1,2021,7680,20454,0
1,14XX,27,1,2010,1,0,2021,0,175000000,0
1,14XX,29,3,1220,1,X,2021,9876,100,193
1,14XX,30,3,1220,1,X,2021,33700,81,321
1,14XX,34,1,2010,1,0,2021,41461,18153,0
1,14XX,34,1,2010,1,1,2021,161596,57094,0
1,14XX,38,1,2010,1,1,2021,33352,11100,0
1,14XX,39,1,2010,1,0,2021,22352,19976,0
1,14XX,39,1,2010,1,1,2021,5092936,2252683,0
1,14XX,39,1,2010,2,1,2021,90297,46309,0
1,14XX,40,1,2010,1,0,2021,41637,200000,0
1,14XX,44,1,2010,1,1,2021,496917,532759,0
1,14XX,47,1,2010,1,1,2021,2600238,10118771,0
1,14XX,56,1,2010,1,1,2021,69045,24634,0
1,14XX,68,1,2010,2,1,2021,35200,54692,0
1,14XX,72,1,2010,1,1,2021,28969,4148,0
1,14XX,73,1,2010,1,1,2021,46848,44860,0
1,14XX,76,1,2010,1,1,2021,364833,261928,0
1,14XX,79,1,2010,1,1,2021,35709,21010,0
1,14XX,84,1,1220,1,X,2021,1440475,497242,14816
1,14XX,84,1,2010,1,1,2021,71360,8164,0
1,14XX,84,3,1220,1,X,2021,85243,89,957
1,14XX,84,3,1220,2,X,2021,40606,4148,401
1,14XX,84,3,2010,1,0,2021,86599,623,0
1,14XX,84,3,2010,1,1,2021,30760,18,0
1,14XX,85,3,1220,1,X,2021,822013,597,5396
1,14XX,85,3,2010,1,0,2021,18750,1,0
1,14XX,88,3,1220,1,X,2021,67049,22,121
1,14XX,90,1,1220,1,X,2021,12904,130,156
1,14XX,90,3,1220,1,X,2021,222941,359,1428
1,14XX,90,3,2010,1,0,2021,20561,71,0
1,1502,48,3,2010,1,0,2021,257010,14344,0
1,1502,73,3,2010,1,0,2021,8813,1305,0
1,1502,84,3,2010,1,0,2021,54116,2610,0
1,1502,87,3,2010,1,0,2021,89006,17573,0
1,15XX,01,3,2010,1,0,2021,11000,38,0
1,15XX,20,3,2010,2,0,2021,2982,2979,0
1,15XX,28,1,1220,1,X,2021,1046658,4006668,3551
1,15XX,29,3,1220,1,X,2021,19192,20,376
1,15XX,30,3,1220,1,X,2021,25258,5,494
1,15XX,30,3,2010,1,0,2021,61168,3,0
1,15XX,38,3,2010,1,0,2021,248228,239,0
1,15XX,38,3,2010,2,0,2021,5669,13,0
1,15XX,39,3,1220,1,X,2021,33508,770,722
1,15XX,39,3,2010,1,0,2021,10320,32,0
1,15XX,39,3,2010,2,0,2021,9890,107,0
1,15XX,40,3,2010,1,0,2021,11481,134,0
1,15XX,42,3,1220,1,X,2021,18474,276,92
1,15XX,45,3,2010,2,0,2021,4087,445,0
1,15XX,47,1,2010,1,1,2021,464397,1398377,0
1,15XX,49,3,2010,1,0,2021,6269,123,0
1,15XX,57,3,2010,1,0,2021,4542,171,0
1,15XX,59,3,2010,1,0,2021,6898,208,0
1,15XX,64,3,1220,1,X,2021,3681,233,71
1,15XX,68,3,2010,1,0,2021,26074,726,0
1,15XX,70,3,2010,1,0,2021,2623,16,0
1,15XX,73,3,2010,1,0,2021,5681,101,0
1,15XX,73,3,2010,2,0,2021,29898,2493,0
1,15XX,74,3,2010,2,0,2021,3575,9,0
1,15XX,76,3,2010,1,0,2021,3070,1,0
1,15XX,82,3,2010,1,0,2021,45209,355,0
1,15XX,82,3,2010,2,0,2021,5600,8,0
1,15XX,83,3,2010,1,0,2021,6000,3,0
1,15XX,84,1,2010,1,1,2021,40000,10000,0
1,15XX,84,3,1220,1,X,2021,196283,3311,3287
1,15XX,84,3,1220,2,X,2021,156266,2005,667
1,15XX,84,3,2010,1,0,2021,811269,8254,0
1,15XX,84,3,2010,2,0,2021,1665708,15968,0
1,15XX,84,3,2010,2,1,2021,9248,67,0
1,15XX,84,8,2010,1,X,2021,283571,0,0
1,15XX,85,3,1220,1,X,2021,1193591,1503,7071
1,15XX,85,3,1220,2,X,2021,274535,1312,3130
1,15XX,85,3,2010,1,0,2021,567167,881,0
1,15XX,85,3,2010,2,0,2021,962154,2758,0
1,15XX,85,3,2010,2,1,2021,247737,8759,0
1,15XX,87,3,2010,1,0,2021,2976,699,0
1,15XX,88,3,1220,1,X,2021,1639407,4771,2642
1,15XX,88,3,2010,1,0,2021,118023,306,0
1,15XX,88,3,2010,2,0,2021,62918,92,0
1,15XX,89,3,2010,1,0,2021,6500,85,0
1,15XX,90,3,1220,1,X,2021,565836,1577,5690
1,15XX,90,3,1220,2,X,2021,43059,357,457
1,15XX,90,3,2010,1,0,2021,61286,169,0
1,15XX,90,3,2010,2,0,2021,218171,3293,0
1,15XX,98,3,1220,2,X,2021,26026,3413,510
1,15XX,98,8,1220,1,X,2021,4744498,0,474
1,15XX,98,8,2010,1,X,2021,87494,0,0
1,1603,84,3,1220,2,X,2021,139205,6354,82
1,1603,85,3,1220,1,X,2021,23422,226,459
1,1603,90,3,1220,1,X,2021,255843,74,0
1,16XX,27,1,2010,1,0,2021,8558,10432,0
1,16XX,27,1,2010,1,1,2021,328602,141631,0
1,16XX,28,1,2010,1,1,2021,62166,91356,0
1,16XX,29,1,2010,1,0,2021,67269,60354,0
1,16XX,29,1,2010,1,1,2021,3212187,363689,0
1,16XX,30,3,1220,1,X,2021,17131,86,514
1,16XX,30,3,1220,2,X,2021,2959,6,47
1,16XX,31,1,2010,1,0,2021,31920,74226,0
1,16XX,31,1,2010,1,1,2021,77388,85523,0
1,16XX,34,1,2010,1,0,2021,612145,436004,0
1,16XX,34,1,2010,1,1,2021,106738,35720,0
1,16XX,37,3,1220,1,X,2021,5961,242,266
1,16XX,38,1,2010,1,0,2021,99993,101518,0
1,16XX,38,1,2010,1,1,2021,2215800,852864,0
1,16XX,38,3,1220,1,X,2021,14458,1,141
1,16XX,38,3,2010,1,0,2021,39068,215,0
1,16XX,39,1,2010,1,0,2021,79382,36669,0
1,16XX,39,1,2010,1,1,2021,8160676,5366222,0
1,16XX,40,3,1220,2,X,2021,40836,222,870
1,16XX,44,1,2010,1,1,2021,219122,584940,0
1,16XX,47,1,2010,1,1,2021,2498732,7838295,0
1,16XX,52,1,2010,1,1,2021,344156,265756,0
1,16XX,55,1,2010,1,1,2021,5465672,3903901,0
1,16XX,59,1,2010,1,1,2021,23604,1934,0
1,16XX,59,3,2010,1,0,2021,11313,592,0
1,16XX,70,1,2010,1,1,2021,118416,232508,0
1,16XX,72,1,2010,1,0,2021,214844144,205976871,0
1,16XX,72,1,2010,1,1,2021,812173,186848,0
1,16XX,73,1,2010,1,1,2021,153555,65340,0
1,16XX,73,3,1220,2,X,2021,2981,653,46
1,16XX,73,3,2010,1,0,2021,7324,459,0
1,16XX,76,1,2010,1,1,2021,39219,19068,0
1,16XX,82,1,2010,1,1,2021,28142,744,0
1,16XX,84,1,2010,1,1,2021,12932576,249055,0
1,16XX,84,3,1220,1,X,2021,387521,20157,4336
1,16XX,84,3,1220,2,X,2021,653041,21124,2790
1,16XX,84,3,2010,1,0,2021,910358,20446,0
1,16XX,85,1,2010,1,1,2021,14470,36,0
1,16XX,85,3,1220,1,X,2021,33882,81,836
1,16XX,85,3,1220,2,X,2021,65053,143,1036
1,16XX,85,3,2010,1,0,2021,6292,146,0
1,16XX,87,3,1220,2,X,2021,3746,30,147
1,16XX,88,3,1220,1,X,2021,682661,1241,32508
1,16XX,88,3,1220,2,X,2021,10517,26,284
1,16XX,90,1,2010,1,1,2021,1227364,16911,0
1,16XX,90,3,1220,1,X,2021,66496,57,546
1,16XX,90,3,1220,2,X,2021,26775,50,640
1,1704,01,3,1220,1,X,2021,10644,11,208
1,1704,28,3,1220,1,X,2021,59438,39174,485
1,1704,29,3,1220,1,X,2021,6862,93,98
1,1704,30,3,1220,1,X,2021,123423,957,2386
1,1704,36,3,1220,1,X,2021,30386,3737,589
1,1704,39,3,1220,1,X,2021,243787,1705,2245
1,1704,39,3,1220,2,X,2021,2844,10,0
1,1704,40,3,1220,1,X,2021,166093,6800,2316
1,1704,42,3,1220,2,X,2021,64120,7297,749
1,1704,58,3,1220,1,X,2021,8577,2394,15
1,1704,59,3,1220,1,X,2021,2969,22,69
1,1704,63,3,1220,1,X,2021,44757,1528,869
1,1704,71,3,1220,1,X,2021,4117,1,51
1,1704,71,3,1220,2,X,2021,20925,2,308
1,1704,73,3,1220,1,X,2021,383760,20532,5391
1,1704,73,3,1220,2,X,2021,7057,4903,29
1,1704,75,3,1220,1,X,2021,4399,10,63
1,1704,76,3,1220,1,X,2021,65632,1101,507
1,1704,81,3,1220,1,X,2021,8281,168,102
1,1704,82,3,1220,1,X,2021,267182,8458,2914
1,1704,83,3,1220,1,X,2021,103396,982,1515
1,1704,84,3,1220,1,X,2021,7464162,64166,81004
1,1704,84,3,1220,2,X,2021,128473,1347,1516
1,1704,85,3,1220,1,X,2021,7970454,27577,67716
1,1704,85,3,1220,2,X,2021,198351,1088,1989
1,1704,87,3,1220,2,X,2021,3162,230,62
1,1704,88,3,1220,1,X,2021,11209014,29704,113995
1,1704,88,3,1220,2,X,2021,14298,6,15
1,1704,89,3,1220,1,X,2021,59702,305,395
1,1704,90,3,1220,1,X,2021,1908090,6571,20576
1,1704,90,3,1220,2,X,2021,204628,591,1417
1,1704,93,3,1220,2,X,2021,19963,101,391
1,1704,94,3,1220,1,X,2021,160799,856,1937
1,1704,94,3,1220,2,X,2021,3242,542,0
1,1704,96,3,1220,2,X,2021,2713,22,26
1,1704,97,3,1220,1,X,2021,23811,68,519
1,17XX,01,3,2010,1,0,2021,2776226,9869,0
1,17XX,07,1,2010,1,1,2021,31129,32202,0
1,17XX,15,1,2010,1,1,2021,343680,182337,0
1,17XX,22,1,2010,1,1,2021,16136,19918,0
1,17XX,22,1,2010,2,1,2021,232072,238403,0
1,17XX,25,1,2010,1,0,2021,5322990,18290077,0
1,17XX,25,1,2010,1,1,2021,3126551,11964668,0
1,17XX,26,1,2010,1,1,2021,472790,369875,0
1,17XX,27,1,1220,2,X,2021,1151769,2807515,16462
1,17XX,28,3,2010,1,0,2021,3735,726,0
1,17XX,29,1,2010,1,1,2021,87500,50402,0
1,17XX,29,3,2010,1,0,2021,89305,6459,0
1,17XX,29,3,2010,2,0,2021,134672,497,0
1,17XX,30,3,1220,1,X,2021,281736,2347,5524
1,17XX,30,3,2010,1,0,2021,14730056,12994,0
1,17XX,30,3,2010,2,0,2021,19415843,2791,0
1,17XX,31,1,2010,1,1,2021,504905,317966,0
1,17XX,32,3,2010,1,0,2021,24086,615,0
1,17XX,32,3,2010,2,0,2021,14174,259,0
1,17XX,33,3,2010,1,0,2021,2945,35,0
1,17XX,37,3,2010,1,0,2021,6133,1245,0
1,17XX,38,1,2010,1,1,2021,3499996,120035,0
1,17XX,38,3,1220,1,X,2021,10239,54,200
1,17XX,38,3,2010,1,0,2021,2500839,11900,0
1,17XX,38,3,2010,2,0,2021,6689,108,0
1,17XX,39,1,2010,1,1,2021,777502,362934,0
1,17XX,39,1,2010,2,1,2021,19710,173,0
1,17XX,39,3,2010,1,0,2021,263921,3666,0
1,17XX,39,3,2010,2,0,2021,34202,223,0
1,17XX,40,1,2010,1,1,2021,128508,25998,0
1,17XX,40,3,2010,1,0,2021,129991,1640,0
1,17XX,40,3,2010,2,0,2021,2842,6,0
1,17XX,42,1,2010,2,1,2021,4763,16,0
1,17XX,44,1,2010,1,1,2021,268689,552722,0
1,17XX,44,1,2010,2,1,2021,26678,431,0
1,17XX,46,1,2010,2,1,2021,13723,3544,0
1,17XX,47,1,2010,1,0,2021,78765,62670,0
1,17XX,47,1,2010,1,1,2021,6875856,12747034,0
1,17XX,48,1,2010,1,1,2021,1086969,1266334,0
1,17XX,48,1,2010,2,1,2021,6800,3200,0
1,17XX,48,3,2010,1,0,2021,48869,4904,0
1,17XX,49,3,2010,1,0,2021,10401,154,0
1,17XX,49,3,2010,2,0,2021,18626,62,0
1,17XX,54,3,2010,1,0,2021,6631,90,0
1,17XX,55,3,2010,1,0,2021,17690,111,0
1,17XX,56,1,2010,2,1,2021,6127,11,0
1,17XX,56,3,2010,1,0,2021,2501,39,0
1,17XX,57,1,2010,2,1,2021,73887,13952,0
1,17XX,58,3,2010,1,0,2021,22095,357,0
1,17XX,59,3,2010,1,0,2021,3521,39,0
1,17XX,62,8,2010,2,X,2021,32400,0,0
1,17XX,63,1,2010,1,1,2021,48000,33000,0
1,17XX,63,1,2010,2,1,2021,132253,7024,0
1,17XX,63,3,2010,1,0,2021,5250,138,0
1,17XX,63,3,2010,2,0,2021,20360,138,0
1,17XX,66,1,2010,2,1,2021,3207,236,0
1,17XX,68,1,1220,1,X,2021,15983683,6789759,218353
1,17XX,68,1,1220,2,X,2021,81585,37394,1165
1,17XX,68,3,2010,1,0,2021,23346,5779,0
1,17XX,69,1,1220,1,X,2021,1251487,731313,17884
1,17XX,69,1,1220,2,X,2021,57406,38850,820
1,17XX,69,1,2010,2,1,2021,21334,2506,0
1,17XX,70,1,2010,2,1,2021,9200,303,0
1,17XX,70,3,2010,1,0,2021,12366,129,0
1,17XX,70,3,2010,2,0,2021,6490,236,0
1,17XX,71,1,2010,2,1,2021,25536,1,0
1,17XX,71,3,2010,1,0,2021,17640,1,0
1,17XX,73,1,2010,1,1,2021,13932,2756,0
1,17XX,73,1,2010,2,1,2021,75360,11076,0
1,17XX,73,3,2010,1,0,2021,59656,36,0
1,17XX,74,3,2010,1,0,2021,100719,355,0
1,17XX,75,3,2010,1,0,2021,9862,24,0
1,17XX,76,1,2010,1,1,2021,18000,19871,0
1,17XX,76,3,2010,1,0,2021,141583,439,0
1,17XX,81,1,2010,2,1,2021,372193,6904,0
1,17XX,81,3,2010,1,0,2021,10972,19,0
1,17XX,82,1,2010,2,1,2021,14870,382,0
1,17XX,82,3,2010,1,0,2021,13250,17,0
1,17XX,82,3,2010,2,0,2021,3030,20,0
1,17XX,83,1,2010,2,1,2021,3810,18,0
1,17XX,83,3,2010,1,0,2021,13059,63,0
1,17XX,83,3,2010,2,0,2021,8136,148,0
1,17XX,83,8,2010,1,X,2021,5760,0,0
1,17XX,84,1,2010,1,1,2021,84585,19755,0
1,17XX,84,1,2010,2,0,2021,20073072,324318,0
1,17XX,84,3,1220,1,X,2021,2927078,3766,1512
1,17XX,84,3,1220,2,X,2021,343765,13651,5956
1,17XX,84,3,2010,1,0,2021,1766057,12925,0
1,17XX,84,3,2010,1,1,2021,34421,147,0
1,17XX,84,3,2010,2,0,2021,4146270,12404,0
1,17XX,84,3,2010,2,1,2021,13689,80,0
1,17XX,85,1,2010,1,1,2021,119414,7296,0
1,17XX,85,3,1220,1,X,2021,251642,431,3028
1,17XX,85,3,1220,2,X,2021,130325,92,169
1,17XX,85,3,2010,1,0,2021,6256835,7210,0
1,17XX,85,3,2010,2,0,2021,26431556,60263,0
1,17XX,85,3,2010,2,1,2021,186350,440,0
1,17XX,85,8,2010,1,X,2021,113027,0,0
1,17XX,85,8,2010,2,X,2021,2967,0,0
1,17XX,87,1,2010,1,0,2021,372072451,20583741,0
1,17XX,87,1,2010,1,1,2021,47819992,2638559,0
1,17XX,87,3,2010,1,0,2021,1665493,3189,0
1,17XX,88,3,1220,1,X,2021,2720025,7148,53221
1,17XX,88,3,1220,2,X,2021,10510911,8347,11971
1,17XX,88,3,2010,1,0,2021,4110483,12375,0
1,17XX,88,3,2010,2,0,2021,99537,14,0
1,17XX,88,8,2010,1,X,2021,25000,0,0
1,17XX,90,1,2010,1,1,2021,2259004,31011,0
1,17XX,90,3,1220,1,X,2021,41166,66,497
1,17XX,90,3,1220,2,X,2021,75985,46,1348
1,17XX,90,3,2010,1,0,2021,3771440,15287,0
1,17XX,90,3,2010,2,0,2021,2476973,10426,0
1,17XX,90,8,2010,1,X,2021,42850,0,0
1,17XX,92,3,2010,1,0,2021,51149,293,0
1,17XX,94,1,2010,1,1,2021,50670,269,0
1,17XX,94,1,2010,2,1,2021,1164462,40827,0
1,17XX,94,3,2010,1,0,2021,20587,296,0
1,17XX,95,1,2010,2,1,2021,5343,21,0
1,17XX,95,3,2010,1,0,2021,10476,248,0
1,17XX,96,3,2010,2,0,2021,6176,5,0
1,17XX,98,3,2010,2,0,2021,187882,198,0
1,17XX,98,8,1220,1,X,2021,9729803,0,140017
1,17XX,98,8,2010,1,X,2021,122430,0,0
1,18XX,02,1,2010,1,1,2021,1286652,126081,0
1,18XX,02,3,1220,1,X,2021,46235,3675,902
1,18XX,03,1,2010,1,1,2021,598415,287614,0
1,18XX,03,1,2010,2,1,2021,14174,439,0
1,18XX,03,3,1220,1,X,2021,41871,2100,3039
1,18XX,04,1,2010,1,1,2021,932458,96391,0
1,18XX,04,1,2010,2,1,2021,4100,1929,0
1,18XX,06,3,1220,1,X,2021,45587,1254,4476
1,18XX,07,1,2010,1,1,2021,45232,27381,0
1,18XX,08,3,2010,1,0,2021,11572,4733,0
1,18XX,09,1,2010,1,0,2021,8976,1147,0
1,18XX,09,1,2010,1,1,2021,330224,118646,0
1,18XX,09,1,2010,2,1,2021,305810,98814,0
1,18XX,09,3,2010,2,0,2021,4500,327,0
1,18XX,11,1,2010,1,0,2021,11826,15298,0
1,18XX,11,1,2010,1,1,2021,443327,1159585,0
1,18XX,11,1,2010,2,1,2021,111359,93459,0
1,18XX,12,1,2010,1,1,2021,35846,23055,0
1,18XX,12,3,1220,1,X,2021,141333,143314,1484
1,18XX,13,1,2010,1,1,2021,4300,962,0
1,18XX,15,1,2010,1,1,2021,2436696,442832,0
1,18XX,16,1,2010,1,1,2021,292293,79966,0
1,18XX,16,1,2010,2,1,2021,36694,2253,0
1,18XX,16,3,1220,1,X,2021,3098,586,500
1,18XX,17,1,2010,1,0,2021,3729000,9918463,0
1,18XX,17,1,2010,1,1,2021,14287,17095,0
1,18XX,19,1,2010,1,1,2021,2308551,651916,0
1,18XX,19,1,2010,2,1,2021,72621,41518,0
1,18XX,20,1,2010,1,0,2021,52698,27830,0
1,18XX,20,1,2010,1,1,2021,630472,278967,0
1,18XX,20,1,2010,2,1,2021,6225,2722,0
1,18XX,21,1,2010,1,1,2021,543294,171715,0
1,18XX,21,1,2010,2,1,2021,115112,37514,0
1,18XX,22,1,2010,1,0,2021,25598,43854,0
1,18XX,22,1,2010,1,1,2021,793740,1027384,0
1,18XX,22,1,2010,2,1,2021,468062,480833,0
1,18XX,23,1,2010,1,1,2021,18777,97065,0
1,18XX,25,1,2010,1,1,2021,364364,805543,0
1,18XX,27,1,2010,1,1,2021,42786,25929,0
1,18XX,28,1,2010,1,0,2021,3010109,13701400,0
1,18XX,28,1,2010,1,1,2021,1672973,2547129,0
1,18XX,28,1,2010,2,0,2021,9000,2132,0
1,18XX,29,1,2010,1,0,2021,147478,88162,0
1,18XX,29,1,2010,1,1,2021,819003,636226,0
1,18XX,29,3,2010,1,0,2021,23386,15769,0
1,18XX,30,1,2010,1,1,2021,19842,46,0
1,18XX,31,1,1220,1,X,2021,69028262,170682893,833806
1,18XX,31,1,2010,1,0,2021,85031001,196357834,0
1,18XX,31,1,2010,1,1,2021,155285,123514,0
1,18XX,32,1,2010,1,0,2021,288088,72731,0
1,18XX,32,1,2010,1,1,2021,1344031,411510,0
1,18XX,33,1,2010,1,0,2021,6350,665,0
1,18XX,33,1,2010,1,1,2021,1002965,38587,0
1,18XX,34,1,2010,1,0,2021,11571,445,0
1,18XX,34,1,2010,1,1,2021,669577,298364,0
1,18XX,34,1,2010,2,1,2021,11726,372,0
1,18XX,35,1,2010,1,0,2021,21726,1193,0
1,18XX,35,1,2010,1,1,2021,313208,22670,0
1,18XX,35,1,2010,2,1,2021,41120,6818,0
1,18XX,37,1,2010,1,0,2021,44913,4146,0
1,18XX,37,1,2010,1,1,2021,3995306,107864,0
1,18XX,37,1,2010,2,1,2021,192413,6536,0
1,18XX,37,3,2010,1,0,2021,6162,136,0
1,18XX,38,1,2010,1,0,2021,73512,45861,0
1,18XX,38,1,2010,1,1,2021,1488047,1413358,0
1,18XX,38,1,2010,2,0,2021,12735,310,0
1,18XX,38,1,2010,2,1,2021,8034,250,0
1,18XX,38,3,1220,1,X,2021,5052,45,98
1,18XX,39,1,2010,1,0,2021,1352296,161725,0
1,18XX,39,1,2010,1,1,2021,13280501,8329851,0
1,18XX,39,1,2010,2,0,2021,10132,907,0
1,18XX,39,1,2010,2,1,2021,1677481,412913,0
1,18XX,39,3,1220,1,X,2021,25576,380,556
1,18XX,39,3,2010,1,0,2021,15934,19,0
1,18XX,39,3,2010,2,0,2021,4985,3,0
1,18XX,40,1,2010,1,0,2021,3679,230,0
1,18XX,40,1,2010,1,1,2021,595802,72097,0
1,18XX,40,1,2010,2,0,2021,14400,102,0
1,18XX,40,1,2010,2,1,2021,47924,7679,0
1,18XX,40,3,1220,1,X,2021,39109,64,499
1,18XX,40,3,1220,2,X,2021,3286,6,41
1,18XX,40,3,2010,1,0,2021,110709,59,0
1,18XX,41,1,2010,1,0,2021,9708,489,0
1,18XX,41,1,2010,1,1,2021,815387,71697,0
1,18XX,41,1,2010,2,1,2021,500155,52451,0
1,18XX,42,1,2010,1,1,2021,62599,7047,0
1,18XX,42,1,2010,2,1,2021,207064,2354,0
1,18XX,44,1,2010,1,0,2021,303144,720289,0
1,18XX,44,1,2010,1,1,2021,3284971,3548059,0
1,18XX,44,1,2010,2,1,2021,35685,15493,0
1,18XX,47,1,2010,1,1,2021,80797379,189687979,0
1,18XX,47,1,2010,2,1,2021,1482943,2063114,0
1,18XX,48,1,2010,1,0,2021,48507,22549,0
1,18XX,48,1,2010,1,1,2021,7194617,7068970,0
1,18XX,48,1,2010,2,1,2021,5905,6187,0
1,18XX,48,3,2010,1,1,2021,3466,739,0
1,18XX,49,1,2010,1,1,2021,129000,7965,0
1,18XX,49,1,2010,2,1,2021,22003,531,0
1,18XX,52,1,2010,1,1,2021,4788536,608804,0
1,18XX,52,1,2010,2,1,2021,176678,12796,0
1,18XX,53,1,2010,1,1,2021,94691,5494,0
1,18XX,53,1,2010,2,1,2021,85369,20811,0
1,18XX,54,1,2010,1,0,2021,12410,388,0
1,18XX,54,1,2010,1,1,2021,6527652,369462,0
1,18XX,54,1,2010,2,1,2021,933742,78737,0
1,18XX,55,1,2010,1,0,2021,97565,28247,0
1,18XX,55,1,2010,1,1,2021,5920849,770916,0
1,18XX,55,1,2010,2,1,2021,1060877,113776,0
1,18XX,56,1,2010,1,0,2021,23499,1179,0
1,18XX,56,1,2010,1,1,2021,11212573,1429507,0
1,18XX,56,1,2010,2,1,2021,231551,64211,0
1,18XX,56,3,2010,1,1,2021,2909,12,0
1,18XX,57,1,2010,1,1,2021,234880,23033,0
1,18XX,58,1,2010,1,0,2021,57613,1287,0
1,18XX,58,1,2010,1,1,2021,3009979,176711,0
1,18XX,58,1,2010,2,0,2021,15276,276,0
1,18XX,58,1,2010,2,1,2021,1201302,66163,0
1,18XX,59,1,2010,1,1,2021,1236670,111017,0
1,18XX,59,1,2010,2,1,2021,343526,18165,0
1,18XX,60,1,2010,1,0,2021,1381171,64315,0
1,18XX,60,1,2010,1,1,2021,6032485,752631,0
1,18XX,60,1,2010,2,0,2021,3577,184,0
1,18XX,60,1,2010,2,1,2021,1592849,135321,0
1,18XX,61,1,2010,1,1,2021,993029,69501,0
1,18XX,61,1,2010,2,1,2021,138076,2974,0
1,18XX,62,1,2010,1,0,2021,5204,325,0
1,18XX,62,1,2010,1,1,2021,319579,63542,0
1,18XX,62,1,2010,2,1,2021,1131259,20779,0
1,18XX,63,1,2010,1,1,2021,50348,21498,0
1,18XX,63,1,2010,2,1,2021,39507,14227,0
1,18XX,63,3,2010,1,0,2021,12096,19,0
1,18XX,64,1,2010,1,1,2021,1318353,35908,0
1,18XX,65,1,2010,1,1,2021,973967,39200,0
1,18XX,66,1,2010,1,1,2021,22367,2901,0
1,18XX,66,1,2010,2,1,2021,241823,22862,0
1,18XX,67,1,2010,1,1,2021,11151,2714,0
1,18XX,67,1,2010,2,1,2021,2821,587,0
1,18XX,68,1,2010,1,0,2021,67508,723,0
1,18XX,68,1,2010,1,1,2021,38974,3958,0
1,18XX,68,1,2010,2,1,2021,4388,454,0
1,18XX,69,1,2010,1,1,2021,177623,10880,0
1,18XX,69,1,2010,2,1,2021,33573,3240,0
1,18XX,70,1,2010,1,0,2021,235877,33677,0
1,18XX,70,1,2010,1,1,2021,269380,186403,0
1,18XX,70,1,2010,2,1,2021,14859,3751,0
1,18XX,71,1,2010,1,1,2021,62242,7846,0
1,18XX,72,1,2010,1,0,2021,106720585,242036620,0
1,18XX,72,1,2010,1,1,2021,86988,12936,0
1,18XX,72,1,2010,2,1,2021,26400,8165,0
1,18XX,73,1,2010,1,0,2021,155761,9836,0
1,18XX,73,1,2010,1,1,2021,1692292,186049,0
1,18XX,73,1,2010,2,0,2021,61692,6358,0
1,18XX,73,1,2010,2,1,2021,90104,3701,0
1,18XX,73,3,1220,1,X,2021,121707,7196,2461
1,18XX,73,3,2010,1,0,2021,64567,5387,0
1,18XX,74,1,2010,1,0,2021,5846,94,0
1,18XX,74,1,2010,1,1,2021,208350,4613,0
1,18XX,74,1,2010,2,1,2021,210180,1021,0
1,18XX,76,1,2010,1,0,2021,204821,7613,0
1,18XX,76,1,2010,1,1,2021,860392,218233,0
1,18XX,76,1,2010,2,1,2021,31264,6052,0
1,18XX,78,1,2010,1,1,2021,25709,1412,0
1,18XX,79,1,2010,1,1,2021,7675,1071,0
1,18XX,79,1,2010,2,1,2021,5788,1134,0
1,18XX,81,1,2010,1,1,2021,34951,18236,0
1,18XX,81,1,2010,2,1,2021,5360,420,0
1,18XX,82,1,2010,1,1,2021,122997,6184,0
1,18XX,82,1,2010,2,1,2021,4801,3,0
1,18XX,82,3,2010,1,0,2021,2650,46,0
1,18XX,83,1,2010,1,0,2021,9531,3629,0
1,18XX,83,1,2010,1,1,2021,4031235,107317,0
1,18XX,83,1,2010,2,1,2021,377806,30299,0
1,18XX,83,3,2010,1,0,2021,5643,11,0
1,18XX,84,1,2010,1,0,2021,3318507,317610,0
1,18XX,84,1,2010,1,1,2021,26387450,1809824,0
1,18XX,84,1,2010,2,0,2021,335415,44738,0
1,18XX,84,1,2010,2,1,2021,5271138,834490,0
1,18XX,84,3,1220,1,X,2021,1471989,6033,14378
1,18XX,84,3,1220,2,X,2021,545708,1927,2761
1,18XX,84,3,2010,1,0,2021,253891,2459,0
1,18XX,84,3,2010,2,0,2021,275512,367,0
1,18XX,85,1,2010,1,0,2021,796880,83078,0
1,18XX,85,1,2010,1,1,2021,7508302,559128,0
1,18XX,85,1,2010,2,0,2021,404697,16536,0
1,18XX,85,1,2010,2,1,2021,617308,23856,0
1,18XX,85,3,1220,1,X,2021,347991,1912,6842
1,18XX,85,3,1220,2,X,2021,766578,29461,21759
1,18XX,85,3,2010,1,0,2021,858704,4422,0
1,18XX,85,3,2010,2,0,2021,1414662,1792,0
1,18XX,86,1,2010,1,1,2021,22563,2865,0
1,18XX,87,1,2010,1,0,2021,71472499,6214146,0
1,18XX,87,1,2010,1,1,2021,5239248,409392,0
1,18XX,87,1,2010,2,1,2021,55780,5039,0
1,18XX,88,1,2010,1,1,2021,7273,491,0
1,18XX,88,3,1220,1,X,2021,29755559,34153,120064
1,18XX,88,3,1220,2,X,2021,17279304,6,50
1,18XX,88,3,2010,1,0,2021,9445063,5444,0
1,18XX,88,3,2010,2,0,2021,15611850,9973,0
1,18XX,88,5,1220,1,X,2021,2602485,0,1989
1,18XX,88,8,2010,1,X,2021,1000000,0,0
1,18XX,88,8,2010,2,X,2021,41000000,0,0
